player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Luka Doncic,doncilu01,2021,RS,DAL,3333,1613,6.442838975467573,-.934780007332165,5.508058968135408,6.078946782392162,-.5780501219867471,5.500896660405415,6.691846645828278,-.935697643971913,5.756149001856365,7.061899128254884,7.061899128254884,0,7.290163143362274,-1.097019575515651,6.193143567846623,.8904135968714706
Luguentz Dort,dortlu01,2021,RS,OKC,2508,1203,-3.099147722373778,3.668569300357131,.5694215779833529,2.390472998171125,.5966177538090671,2.987090751980192,-2.045748794875603,3.27234652186912,1.226597726993517,2.436113885077833,2.436113885077833,0,-2.408247154161791,3.096507424255436,.6882602700936449,-.1904681566910596
Damyean Dotson,dotsoda01,2021,RS,CLE,1366,658,-1.335479149576115,-2.085360560622427,-3.420839710198542,-5.20606202001878,2.453594618020496,-2.752467401998284,-2.150430817722189,-1.246974173623322,-3.39740499134551,-.2159784227772581,-.2159784227772581,0,-2.039453355238872,-2.521513615270183,-4.560966970509055,-.633076628836638
Devon Dotson,dotsode01,2021,RS,CHI,34,15,-4.097759369588437,4.701781253734471,.6040218841460341,-24.1086948785374,17.61790698020201,-6.490787898335384,-8.419184104932517,7.769875339533359,-.6493087653991587,.0160319960330918,.0160319960330918,0,-6.69536265184571,5.416007791800403,-1.279354860045307,-.2800292642819108
Sekou Doumbouya,doumbse01,2021,RS,DET,1145,549,-5.108089494097087,-1.334646953911264,-6.44273644800835,-1.080908690619789,-4.329049415661379,-5.409958106281168,-4.553926976468998,-2.034994675832694,-6.588921652301693,-1.070094698684906,-1.070094698684906,0,-4.22752819905735,-2.086896956699623,-6.314425155756973,-.4869366100705295
PJ Dozier,doziepj01,2021,RS,DEN,1553,750,-.6301942443467636,1.414316492179981,.7841222478332173,-3.1608478778471,7.495411228544371,4.334563350697271,-1.254912170092993,2.764546917780387,1.509634747687395,1.624049904342284,1.624049904342284,0,-.8150130873223836,1.789551664430752,.9745385771083687,-.3653842461155224
Goran Dragic,dragigo01,2021,RS,MIA,1815,880,-1.348374898088529,-1.339465546533657,-2.687840444622186,-1.453250229553355,1.683356195944903,.2301059663915472,-1.396648034858186,-.8075714491543303,-2.204219484012516,.2462037208438803,.2462037208438803,0,-1.140932198188345,-1.362788123696182,-2.503720321884527,.4784645135384967
Andre Drummond,drumman01,2021,RS,LAL,85,41,-3.003535119883983,1.585995235821487,-1.417539884062495,-1.121222812048015,-.3504200940204916,-1.471642906068507,-2.758342128727448,1.149168043260191,-1.609174085467257,.024126641476652,.024126641476652,0,-1.692324349838243,2.668198954687668,.9758746048494249,1.110963875636286
Andre Drummond,drumman01,2021,RS,CLE,1477,722,-2.878462949960152,5.002036196070193,2.123573246110041,1.679115819609166,-1.581313524587685,.0978022950214816,-1.929950154353006,3.938859665050335,2.008909510697329,1.774265298293218,1.774265298293218,0,-.6573436840030916,4.166058977928821,3.50871529392573,1.223897391884045
Jared Dudley,dudleja01,2021,RS,LAL,159,76,-.3848644788725712,1.447846397990323,1.062981919117752,-2.531350350300564,1.285349715642323,-1.246000634658242,-.8619387363612154,1.402237642507835,.5402989061466195,.1267085787739984,.1267085787739984,0,-1.316678279137756,.4851405580937314,-.8315377210440251,-.6911216373085403
Kevin Durant,duranke01,2021,RS,BRK,1511,698,4.881307494335548,-.1046108364285014,4.776696657907046,3.563695043228368,2.821114212150834,6.384809255379201,4.771941723843461,.5277952105707584,5.299736934414219,2.919392577910282,2.919392577910282,0,5.279233370220766,-.7321295067366044,4.547103863484161,1.85672497333383
Anthony Edwards,edwaran01,2021,RS,MIN,3548,1656,-2.440946748329026,-2.763031085575621,-5.203977833904647,2.535397048446019,-4.09083632920143,-1.555439280755411,-1.448890403545108,-3.174235082985764,-4.623125486530872,-1.592752675370086,-1.592752675370086,0,-.6809643100265212,-3.000670975123573,-3.681635285150094,.6484543239208563
Carsen Edwards,edwarca01,2021,RS,BOS,408,193,1.027799826509517,-3.31935130584774,-2.291551479338223,-1.325092374600207,-3.360721268489197,-4.685813643089404,.5573771412780153,-3.547527595121985,-2.99015045384397,-.0236399718394851,-.0236399718394851,0,.2410987398364289,-3.453272364341463,-3.212173624505034,-.0311951671180754
CJ Elleby,ellebcj01,2021,RS,POR,319,146,-1.490283632972013,-.8110054398335422,-2.301289072805555,-4.179628111821104,6.381216927063177,2.201588815242072,-2.187141478820232,.7033839872963165,-1.483757491523916,.0949721336796354,.0949721336796354,0,-.3962853457899833,-1.79077516185125,-2.187060507641234,.6964979673358984
Henry Ellenson,ellenhe01,2021,RS,TOR,83,38,-1.784372480542979,.1982770176327022,-1.586095462910276,-7.875883547969853,9.169441734626632,1.293558186656779,-3.12916165157254,2.140476526404802,-.9886851251677378,.0340908324371645,.0340908324371645,0,-3.8159433611206,1.584365096216124,-2.231578264904476,-.1680282187196121
Wayne Ellington,ellinwa01,2021,RS,DET,1736,841,.9880925759213522,-1.458477803646489,-.4703852277251365,1.548736278456005,-2.978674747020321,-1.429938468564315,1.195358067733012,-1.858428738391293,-.6630706706582816,.8961694741455676,.8961694741455676,0,1.234778480197788,-2.38454096645531,-1.149762486257523,.0804503721088764
Joel Embiid,embiijo01,2021,RS,PHI,2347,1103,3.775399540898644,5.051998721456287,8.827398262354931,3.874735914549044,3.226251474864041,7.100987389413085,3.996965587978828,4.89439652420308,8.891362112181907,6.634708937228125,6.634708937228125,0,3.733863640309398,4.762241984173635,8.496105624483032,1.287122825921442
James Ennis III,ennisja01,2021,RS,ORL,1743,835,-.8787643064413873,-.1155587576469816,-.9943230640883689,1.881266345452723,.743778888576434,2.625045234029157,-.2983232162785995,.0741309084426983,-.2241923078359012,1.075696053821445,1.075696053821445,0,-1.820182027869576,.2252408506626242,-1.594941177206952,-.0319889177108001
Drew Eubanks,eubandr01,2021,RS,SAS,887,411,-3.66418051254338,2.816601041151832,-.8475794713915485,-5.654741159783491,-.3172504743741202,-5.971991634157611,-4.274717424741612,2.355113555134693,-1.919603869606919,.1741566872200479,.1741566872200479,0,-3.612431695669258,.034421616007342,-3.578010079661916,.0168687646277947
Dante Exum,exumda01,2021,RS,CLE,248,116,-3.997112655278065,5.355937148067113,1.358824492789048,-3.974929967849884,8.028929860591429,4.053999892741545,-4.214331001493619,6.243967616097638,2.029636614604019,.2837775582972374,.2837775582972374,0,-3.478224913873677,5.04347867024223,1.565253756368553,.3223982986991806
Tacko Fall,fallta01,2021,RS,BOS,217,100,-.4499569951111382,6.57358700740125,6.123630012290112,8.680099611625787,2.683682966525696,11.36378257815148,1.371290014769989,6.127759018529419,7.499049033299408,.5198492203397544,.5198492203397544,0,.778584852022284,3.214618486820792,3.993203338843076,-.5902413196368342
Derrick Favors,favorde01,2021,RS,UTA,1639,778,-.0235848812695262,2.524970186242085,2.501385304972558,.1998656283617218,-2.816490072341477,-2.616624443979755,-.0582954748510193,1.520075315044111,1.461779840193092,1.674755179102695,1.674755179102695,0,-.008274426281813,3.683601967790765,3.675327541508952,.1781275294951886
Cristiano Felicio,feliccr01,2021,RS,CHI,97,45,1.090276092891608,13.20491182138635,14.29518791427796,-18.65996559746703,14.11088149171019,-4.549084105756839,-2.922113190005655,14.22660115098037,11.30448796097471,.3230880023599668,.3230880023599668,0,-2.228290546201962,9.938896229295288,7.710605683093327,.1285905077167687
Terrance Ferguson,fergute01,2021,RS,PHI,106,49,-10.0039992646388,-8.496204746578206,-18.50020401121701,-9.27163499419788,.8462015231528981,-8.425433471044983,-10.49474157673966,-7.126408562808716,-17.62115013954838,-.378326688917124,-.378326688917124,0,-7.661331528264896,-7.710720343654216,-15.37205187191911,1.778859253229409
Bruno Fernando,fernabr01,2021,RS,ATL,385,178,-8.218547636938226,-3.213812096626676,-11.4323597335649,-9.827768288008125,2.396587009832055,-7.43118127817607,-9.114552848284552,-2.253859728383738,-11.36841257666829,-.782946357653898,-.782946357653898,0,-7.871796602684866,-4.595251864922187,-12.46704846760705,.033541896331256
Yogi Ferrell,ferreyo01,2021,RS,CLE,84,40,-3.081562672859887,3.012717167685385,-.0688455051745023,-2.535743438036056,1.334259863923553,-1.201483574112504,-2.989509552899286,2.886208377696056,-.1033011752032302,.053709219193641,.053709219193641,0,1.015118534282664,2.670464699923174,3.685583234205837,-.5693257918763772
Dorian Finney-Smith,finnedo01,2021,RS,DAL,2616,1278,-1.055452915856507,1.75958939512123,.7041364792647231,2.8619336386849,-.435670177371782,2.426263461313118,-.3113763175508751,1.393769698215729,1.082393380664854,2.484743151654889,2.484743151654889,0,-.1748163896991134,1.797303369003066,1.622486979303952,-.5701939237244054
Malik Fitts,fittsma01,2021,RS,LAC,6,3,-19.93172916217008,-11.14737250751135,-31.07910166968143,-33.60140771911054,23.47092729309685,-10.13048042601369,-24.13304191954621,-4.682132356350772,-28.81517427589698,-.04058109773898,-.04058109773898,0,-18.24351907431346,-9.765925923168432,-28.00944499748189,1.735239688808875
Malachi Flynn,flynnma01,2021,RS,TOR,789,371,-2.552372536027259,-.2871546531347406,-2.839527189161999,-5.629898840646535,1.251397838198298,-4.378501002448237,-3.373416796452334,.0201803930176642,-3.35323640343467,-.1138172013422216,-.1138172013422216,0,-2.91700830146279,-.384243731773865,-3.301252033236656,-.3235219558924769
Bryn Forbes,forbebr01,2021,RS,MIL,2093,969,.2122243539034439,-4.37868992542506,-4.166465571521615,-1.301143490603437,-2.070687483264052,-3.371830973867489,-.1434458896902582,-4.218785262990794,-4.362231152681052,-.7927655561391006,-.7927655561391006,0,.063579707376707,-4.513465981009479,-4.449886273632772,-.5440438571335334
Trent Forrest,forretr01,2021,RS,UTA,159,74,-.7036888716175007,-2.570053849399546,-3.273742721017047,-4.786002557810561,-1.035836817338159,-5.82183937514872,-1.741208630796425,-2.547471022391758,-4.288679653188183,-.0575294404913612,-.0575294404913612,0,-1.065762699844336,-2.833161670846002,-3.898924370690338,-.9785608019472206
Evan Fournier,fournev01,2021,RS,ORL,1659,787,2.226581816849885,-1.972897773042496,.2536840438073886,4.122386442633212,-3.140988273949888,.9813981686833246,2.875831655212755,-2.326191019024276,.5496406361884794,1.338799391542734,1.338799391542734,0,2.465881664846775,-1.52729212347033,.938589541376444,1.059390490154326
Evan Fournier,fournev01,2021,RS,BOS,241,115,-1.959986259993235,4.742881939464495,2.78289567947126,-.4846307127061566,5.010101341822678,4.525470629116522,-1.794913247530886,5.092525544592669,3.297612297061783,.3545121340966547,.3545121340966547,0,-2.137864546114824,4.614472576928967,2.476608030814142,-.090879084224057
De'Aaron Fox,foxde01,2021,RS,SAC,3761,1775,3.864225254153323,-2.755263110110469,1.108962144042854,.5261791547382646,-2.505165595972268,-1.978986441234003,3.284531115750726,-2.799124510135571,.4854066056151551,2.953148573918993,2.953148573918993,0,3.359405585269346,-1.98831857105343,1.371087014215916,.7975724500398716
Tim Frazier,fraziti01,2021,RS,MEM,72,33,-9.666425378939987,.4380013249565046,-9.228424053983483,-14.32227672197909,14.1214953078815,-.2007814140975874,-11.2374454025718,3.360543503547847,-7.876901899023954,-.0871129777507011,-.0871129777507011,0,-9.857854490010899,.7259165346889249,-9.131937955321973,.9278838027813384
Markelle Fultz,fultzma01,2021,RS,ORL,462,215,-2.340725840266154,-7.246612632835003,-9.587338473101157,.0887048960501259,-3.975110821360189,-3.886405925310063,-1.868775054873235,-7.006365663233774,-8.875140718107009,-.6727065100666531,-.6727065100666531,0,-2.151842459275905,-5.971143682023041,-8.122986141298945,.1234260514601868
Wenyen Gabriel,gabriwe01,2021,RS,NOP,92,42,-7.528735228897078,-.9615909298239942,-8.490326158721073,-10.67702493790898,4.038129285622451,-6.638895652286533,-8.665533287872346,.0842775985348811,-8.581255689337466,-.1275658718323794,-.1275658718323794,0,-7.191627406030781,-4.245954643929193,-11.43758204995997,2.109800442513502
Daniel Gafford,gaffoda01,2021,RS,CHI,819,383,-.8795342272745961,.1850306286746276,-.6945035985999686,-.8746291454357946,2.186856953988549,1.312227808552754,-.9076040737167832,.609646440154165,-.2979576335626182,.4805748839745306,.4805748839745306,0,-.9408671092729095,.4054843077325894,-.5353828015403201,.3012139787182794
Daniel Gafford,gaffoda01,2021,RS,WAS,67,28,5.403498982237545,-5.184351600142671,.2191473820948744,1.427021875005151,-3.094540878383093,-1.667519003377942,4.953025701211622,-5.055030447586468,-.1020047463748455,.0383754066604411,.0383754066604411,0,3.799380952764386,-4.62913646842216,-.8297555156577738,1.460346676597451
Danilo Gallinari,gallida01,2021,RS,ATL,1920,935,1.598656880293235,-1.00787106540087,.5907858148923648,.2355186282034791,1.624921657638312,1.860440285841791,1.380274818910124,-.5200319566560415,.8602428622540824,1.703964240476378,1.703964240476378,0,1.60831871857469,-1.146481993112885,.4618367254618054,-1.070086281548995
Langston Galloway,gallola01,2021,RS,PHO,801,377,1.52707829668878,-.9272820173799787,.599796279308801,-.6453765589537388,.7400078201706988,.09463126121696,1.14889335421405,-.6925288334011642,.4563645208128858,.6144665999308245,.6144665999308245,0,.2553698976575052,-2.023069145239208,-1.767699247581703,-.3704121972501712
Darius Garland,garlada01,2021,RS,CLE,2878,1396,-.852715431114548,-2.320130996504575,-3.172846427619123,-.4461224440586747,-2.518298898719704,-2.964421342778378,-.6975336340064433,-2.495205203189538,-3.192738837195982,-.3157979682015806,-.3157979682015806,0,-.7200478320716318,-1.670643256506167,-2.390691088577799,.1479114387764371
Marc Gasol,gasolma01,2021,RS,LAL,1741,833,-2.748982992395396,3.469414117556483,.7204311251610869,-1.71596722635928,1.301841610775555,-.4141256155837258,-2.685592884655891,3.117478327364933,.4318854427090413,1.362564260575499,1.362564260575499,0,-3.323934893224625,4.380044913770216,1.05611002054559,.7669741680469901
Rudy Gay,gayru01,2021,RS,SAS,1999,938,-.8787292717566346,1.907768086611324,1.029038814854689,-1.672335153732065,6.632817797700971,4.960482643968906,-1.066223779053306,3.018203511141606,1.9519797320883,2.255838828813321,2.255838828813321,0,-.7569646300211835,1.518072447216039,.7611078171948552,.2522999112775093
Paul George,georgpa01,2021,RS,LAC,2720,1336,4.590657961655607,2.092286347166266,6.682944308821873,5.261705821223917,4.448808994795174,9.710514816019092,4.886096203241976,2.690197840202076,7.576294043444053,7.078824893183518,7.078824893183518,0,5.632923726612155,2.671761355883778,8.304685082495933,.5757429839548234
Taj Gibson,gibsota01,2021,RS,NYK,1079,530,-2.28192169373899,5.86366428533263,3.58174259159364,1.839677191631276,.8344959428742369,2.674173134505513,-1.543406098621062,5.097476753142539,3.554070654521477,1.697542032004925,1.697542032004925,0,-2.146667596987426,4.341594061528657,2.194926464541232,-.4214537950254407
Harry Giles III,gilesha01,2021,RS,POR,642,302,-2.880671838937397,-1.870101003120132,-4.750772842057528,-4.496740345992545,.7427782549977936,-3.753962090994751,-3.436018731657032,-1.361246558058786,-4.797265289715818,-.3164597753682428,-.3164597753682428,0,-2.166871544086596,-2.425253799647268,-4.592125343733864,.3252597225820875
Shai Gilgeous-Alexander,gilgesh01,2021,RS,OKC,2461,1180,4.002604674478766,-1.049740441514923,2.952864232963843,1.814376606354387,-4.301669069560555,-2.487292463206168,3.936206119955492,-1.776689551302989,2.159516568652503,2.939360700260957,2.939360700260957,0,2.192344250417501,-1.753353818334364,.4389904320831373,-.5582712276955585
Anthony Gill,gillan01,2021,RS,WAS,186,88,-5.354522819525394,.0732870350498966,-5.281235784475497,-15.88768509874115,-.8764323880306211,-16.76411748677177,-7.884241901814634,-.0844814401140381,-7.968723341928672,-.2324159319000889,-.2324159319000889,0,-6.872637675175943,-1.037309163770806,-7.909946838946748,-.8152777245316677
Rudy Gobert,goberru01,2021,RS,UTA,3388,1606,-1.0274399142893,7.090841863765822,6.063401949476522,4.872705863261862,7.843194247331513,12.71590011059337,.060999811513432,7.633573689569817,7.69457350108325,8.577706139804176,8.577706139804176,0,.9183678986343069,7.70651998565227,8.624887884286577,.2314304975665919
Brandon Goodwin,goodwbr01,2021,RS,ATL,769,368,-1.582258026112694,-.9756335765594049,-2.557891602672099,-4.898087609994188,2.529612703353878,-2.368474906640309,-2.408649087346135,-.2982579701339797,-2.706907057480115,.0079922306666616,.0079922306666616,0,-2.069498445521472,-1.694466295785587,-3.763964741307058,-1.230583635096254
Aaron Gordon,gordoaa01,2021,RS,ORL,1528,736,-.9461248226878257,2.000614505938507,1.054489683250681,.7458158727195323,1.99561108617674,2.741426958896272,-.5405641408366451,2.134775176764886,1.594211035928241,1.632729801280641,1.632729801280641,0,-.9399950401697355,.7076325587755844,-.2323624813941511,.0895661977505912
Aaron Gordon,gordoaa01,2021,RS,DEN,398,197,1.278918476081784,-2.134843353768913,-.8559248776871291,5.493244594707211,-.2618267550131083,5.231417839694103,2.174990849014596,-1.884487097275501,.2905037517390952,.306862112692213,.306862112692213,0,2.468548677424526,-1.842445394733532,.626103282690994,.417195385602862
Eric Gordon,gordoer01,2021,RS,HOU,1691,789,.9726955317833459,-4.638276159161268,-3.665580627377922,-.1121324399020718,-.65102545298832,-.7631578928903919,.9050552717933192,-4.065019329391103,-3.159964057597784,-.1662691324242771,-.1662691324242771,0,-.0814643668843801,-4.583676940758077,-4.665141307642457,.7579318768097253
Devonte' Graham,grahade01,2021,RS,CHA,2531,1213,1.99272433297191,.1791786678682199,2.17190300084013,-.2452607468738958,5.079515009529286,4.83425426265539,1.666271206085683,1.208842250451306,2.875113456536989,3.447302490814839,3.447302490814839,0,2.496454306196164,.2823670391939752,2.778821345390139,-.9838354274686928
Jerami Grant,grantje01,2021,RS,DET,3404,1651,1.117925202574706,-1.414515897055004,-.2965906944802981,.3941394102703187,1.692507734464373,2.086647144734691,1.106522691600695,-.8462346425055784,.2602880490951169,2.549113313026685,2.549113313026685,0,1.371169924373121,-1.065529309123839,.3056406152492819,.5345569578667011
Danny Green,greenda02,2021,RS,PHI,3136,1474,-.094364383960164,2.312601507538592,2.218237123578428,4.024455079025852,-2.534824826845969,1.489630252179883,.7621318569582184,1.360719415286015,2.122851272244233,3.679752780059709,3.679752780059709,0,1.100585640835262,2.430662685320736,3.531248326155997,.4187129232163961
Draymond Green,greendr01,2021,RS,GSW,2917,1336,-.3482819068908321,3.006811699505076,2.658529792614244,5.447495874917465,1.068917146410297,6.516413021327761,.8475977669525611,2.760480188796464,3.608077955749025,4.408196061561401,4.408196061561401,0,.5386506257035755,3.223495997372664,3.762146623076239,1.732093219287091
JaMychal Green,greenja01,2021,RS,DEN,1493,727,1.111839487522007,-1.248555332302638,-.1367158447806316,-2.54523937013429,3.147990749863915,.6027513797296256,.343222214016464,-.4100989849731552,-.0668767709566913,.9955663018207369,.9955663018207369,0,.8885130343934283,-.8962494043620326,-.0077363699686043,.035967893898941
Javonte Green,greenja02,2021,RS,CHI,55,24,-10.36050483486839,1.245222871757821,-9.115281963110569,-1.260640380610986,2.374055583227279,1.113415202616294,-9.053524917666888,1.579458953174897,-7.474065964491991,-.0578539229224194,-.0578539229224194,0,-8.350792990879107,.8018767737646033,-7.548916217114503,.0151486232919279
Javonte Green,greenja02,2021,RS,BOS,724,345,-.3942574279685678,-.3562199893986135,-.7504774173671813,-2.864006149347344,-.8040751080691384,-3.668081257416483,-.9607738084105621,-.4755886258059688,-1.436362434216531,.2312161400141384,.2312161400141384,0,-.5181698748738172,-.7236140026146209,-1.241783877488438,-.0039428140381013
Jeff Green,greenje02,2021,RS,BRK,2712,1285,-.9105165560574486,-1.341301521628847,-2.251818077686296,1.382929245782014,-2.132210910309916,-.7492816645279021,-.5458151707311794,-1.56735180199508,-2.113166972726259,.4161675279572333,.4161675279572333,0,-.1428193643792169,-1.996970266542554,-2.139789630921771,-.3251361209901505
Josh Green,greenjo02,2021,RS,DAL,590,280,-4.177168949288576,-.8490702998166926,-5.026239249105268,-3.964697409716438,1.63382624029458,-2.330871169421858,-4.399061450853808,-.4017509290453266,-4.800812379899135,-.2926909918173235,-.2926909918173235,0,-4.365148708738864,-1.822325800502318,-6.187474509241181,-.0964361470905173
Blake Griffin,griffbl01,2021,RS,BRK,264,130,2.712069311860027,1.151563810614427,3.863633122474454,5.720069212705999,4.923553259189958,10.64362247189596,3.439131070193063,2.028341242129844,5.467472312322907,.5450520610450371,.5450520610450371,0,1.648479475298309,2.29345794701853,3.94193742231684,.0037030979859096
Blake Griffin,griffbl01,2021,RS,DET,1263,626,-.4609728558030528,.928544500605414,.4675716448023612,-1.097966068198691,-.6049068789370003,-1.702872947135691,-.5828066860895135,.6767231216558323,.0939164355663188,.900385077543136,.900385077543136,0,-.3259192112112797,.7157363409111683,.3898171296998886,-.8802387548079411
Kyle Guy,guyky01,2021,RS,SAC,323,148,1.929456648564631,-4.08753664803427,-2.158079999469639,4.743559660077723,2.307450803158021,7.051010463235745,2.647848483428915,-2.92090466650892,-.2730561830800049,.1872009026398893,.1872009026398893,0,2.827365441791147,-4.511239493214759,-1.683874051423613,.0906076722220847
Rui Hachimura,hachiru01,2021,RS,WAS,2943,1337,-2.508787339215427,-.936610206937095,-3.445397546152522,-.6466438709313868,.8950422214805254,.2483983505491386,-2.242297695443234,-.59110584791779,-2.833403543361024,-.0568941033535834,-.0568941033535834,0,-2.387709196639086,-.175757038920079,-2.563466235559165,.002532384306489
Ashton Hagans,haganas01,2021,RS,MIN,10,4,-16.30109441498021,-3.618448289634954,-19.91954270461516,-28.45666940641378,12.40832329257572,-16.04834611383806,-19.80961011202521,-.4874325618496435,-20.29704267387486,-.0378939457704075,-.0378939457704075,0,-17.62184985580986,-8.626093482026,-26.24794333783586,5.874922309895985
Tyrese Haliburton,halibty01,2021,RS,SAC,2971,1393,2.6590109446607,-2.941864802150352,-.282853857489652,-2.320997510502885,.0107156800241307,-2.310281830478754,1.788141373557767,-2.443329877397274,-.6551885038395073,1.487087605352418,1.487087605352418,0,1.361396529155557,-1.822131780337571,-.460735251182014,-.1161520259877341
Josh Hall,halljo01,2021,RS,OKC,328,148,-8.802395918720492,-5.220044375572891,-14.02244029429338,-7.443125029352975,.4976336158945104,-6.945491413458465,-8.931950275525303,-4.292727609037986,-13.22467788456329,-.796852163836524,-.796852163836524,0,-9.496984576997635,-6.270714514080467,-15.7676990910781,.7547748789682717
R.J. Hampton,hamptrj01,2021,RS,DEN,505,233,-3.6173753798346,-6.047781555836196,-9.665156935670797,-10.07619698793928,-.8536966656964062,-10.92989365363568,-5.228890637553484,-5.345439541246579,-10.57433017880006,-.9318462997921552,-.9318462997921552,0,-4.410417287508277,-5.814131413587974,-10.22454870109625,.1863069862785637
R.J. Hampton,hamptrj01,2021,RS,ORL,332,158,-.6095008225561804,-3.222787897750167,-3.832288720306348,-1.065242330711416,-8.91105073701624,-9.976293067727656,-.6376901843964328,-4.592878178542588,-5.23056836293902,-.2003160717337313,-.2003160717337313,0,-.7700361582351374,-4.014775690836683,-4.78481184907182,.1784620520597944
Tim Hardaway Jr.,hardati02,2021,RS,DAL,2970,1446,1.931223139077086,.6271818651442372,2.558405004221324,.0776060462006538,-4.471060479156163,-4.39345443295551,1.625002980404512,-.4152852548595872,1.209717725544925,2.904016641965935,2.904016641965935,0,2.033189062696793,-.4904923179693651,1.542696744727428,-.5965375067873097
James Harden,hardeja01,2021,RS,HOU,610,290,6.569633946633333,-4.163278397482664,2.406355549150669,1.173044838064045,-2.860896795721453,-1.687851957657407,5.971090918250216,-4.119397746330954,1.851693171919262,.6875174131500781,.6875174131500781,0,4.255446953650621,-3.897000724196343,.3584462294542781,.9875187990262694
James Harden,hardeja01,2021,RS,BRK,2630,1268,7.442083600020736,-1.128093329440514,6.313990270580222,2.629656017495331,-3.733031988432256,-1.103375970936924,6.765204826062718,-1.715686699623616,5.049518126439102,5.032745575891846,5.032745575891846,0,6.908251827546254,-1.79115333937379,5.117098488172464,-.2605934226459509
Maurice Harkless,harklma01,2021,RS,SAC,246,115,-4.394763656652918,-4.409048049742378,-8.803811706395296,-9.384463143226471,2.574871533559777,-6.809591609666694,-5.6334974668786,-3.125251068611386,-8.758748535489985,-.3525340182250848,-.3525340182250848,0,-3.677508135267042,-3.892240654855085,-7.569748790122127,-.0049494623150662
Maurice Harkless,harklma01,2021,RS,MIA,269,124,-4.827132200054673,-4.830426915500051,-9.657559115554724,-7.435506034714183,-.6919564700059978,-8.12746250472018,-5.70533642897399,-4.288981314329619,-9.994317743303608,-.4599017318109702,-.4599017318109702,0,-6.442864525063692,-4.556325360598523,-10.99918988566222,.3505466985196901
Jared Harper,harpeja01,2021,RS,NYK,22,9,-11.67565222643224,-2.450832779099956,-14.1264850055322,-3.588412362313538,-11.0386698674176,-14.62708222973114,-10.70936909312378,-4.389844709288508,-15.09921380241229,-.0602060467980949,-.0602060467980949,0,-8.767977914988462,-8.202380131225894,-16.97035804621436,6.232780519815122
Montrezl Harrell,harremo01,2021,RS,LAL,2673,1283,2.567115061260878,2.362759359766914,4.929874421027792,-.7244348731660644,1.423509952725383,.6990750795593188,2.06247784232277,2.229664627941833,4.292142470264602,4.593569613880399,4.593569613880399,0,.8957666673922191,2.617007833194529,3.512774500586748,-.3530864606826523
Gary Harris,harriga01,2021,RS,ORL,40,18,-11.15996260418938,-4.72022950842724,-15.88019211261662,-13.05117855020251,14.58910652540533,1.537927975202814,-12.0878015787445,-.9914106560768147,-13.07921223482131,-.0963376134543358,-.0963376134543358,0,-11.55395641080515,-4.953509667719847,-16.50746607852499,1.573228217423625
Gary Harris,harriga01,2021,RS,DEN,1182,581,-1.25515874241043,.3186743215577582,-.9364844208526723,.269039372535252,1.604815910300902,1.873855282836154,-1.046003370285906,.6081065586388704,-.4378968116470358,.6826072068687954,.6826072068687954,0,-1.714214132589864,.6974635509949124,-1.016750581594951,-.4066541221667702
Jalen Harris,harrija01,2021,RS,TOR,31,14,-2.513635449730465,-3.72902273429214,-6.242658184022605,15.12405979978686,1.643481474456894,16.76754127424375,1.015141806212266,-2.814871764509773,-1.799729958297508,.0068571019573977,.0068571019573977,0,.4101856534955458,-2.072869282498663,-1.662683629003118,1.033884966692778
Joe Harris,harrijo01,2021,RS,BRK,3390,1603,2.015857077534681,-.0356100257033246,1.980247051831356,3.758407278072924,2.706536589799617,6.464943867872542,2.439740607687641,.5596406266703453,2.999381234357986,4.714328271537988,4.714328271537988,0,2.929350111332427,.0702311549819852,2.999581266314412,.2617882033940289
Shaquille Harrison,harrish01,2021,RS,UTA,125,56,-5.059537180828766,-5.279472867295749,-10.33901004812451,-26.6438657019956,-9.420936220605247,-36.06480192260084,-9.997699093205314,-6.575834545028734,-16.57353363823405,-.3927844175768155,-.3927844175768155,0,-7.59389777105969,-7.252801892682965,-14.84669966374265,-.5548028057609899
Tobias Harris,harrito02,2021,RS,PHI,3313,1569,2.696189196149014,.0610391974933358,2.757228393642349,.8746370597662819,1.364177739912869,2.238814799679151,2.467352997921758,.2845100356095017,2.751863033531259,4.37698545818736,4.37698545818736,0,1.748424442427289,.6102118954278222,2.358636337855111,-.6252323370091771
Isaiah Hartenstein,harteis01,2021,RS,CLE,242,117,.5704675010508674,-2.657292548974188,-2.086825047923321,.2960143114338358,-.0997016493649143,.1963126620689216,.6068841940817005,-2.284815831636072,-1.677931637554371,.0633149812720801,.0633149812720801,0,1.588640749589949,-1.014735361139533,.5739053884504157,-1.073376538259721
Isaiah Hartenstein,harteis01,2021,RS,DEN,575,272,-4.153744616952125,4.266420367166036,.1126757502139109,-2.550616730916343,4.846257070269593,2.29564033935325,-4.154692107942952,4.639573225662684,.4848811177197314,.4507813587504855,.4507813587504855,0,-2.666511808449782,3.715936331163367,1.049424522713585,.4188802700990595
